-62,-16,-8
-62,-17,-8
-62,-17,-8
-62,-17,-8
-62,-17,-8
-61,-17,-7
-61,-17,-8
-61,-17,-8
-61,-17,-8
-62,-17,-8
-61,-17,-8
-61,-17,-8
-62,-17,-8
-62,-17,-8
-62,-17,-7
-62,-17,-7
-61,-17,-7
-62,-18,-8
-61,-17,-8
-61,-17,-8
-62,-17,-8
-62,-17,-8
-62,-17,-8
-61,-17,-8
-61,-17,-8
-61,-17,-9
-61,-17,-10
-60,-16,-9
-58,-16,-9
-62,-19,-10
-58,-22,-11
-50,-34,-12
-54,-31,-11
-45,-29,-7
-54,-28,-13
-62,-28,-18
-58,-26,-22
-55,-25,-18
-87,-26,-19
-100,-29,-20
-88,-29,-32
-71,-26,-48
-39,-11,-48
-12,0,-43
-3,9,-34
7,19,0
8,25,2
20,43,-2
33,36,12
65,21,47
62,26,57
69,24,73
64,23,81
42,24,88
24,18,86
9,13,82
8,4,84
10,1,88
12,-9,101
10,-2,88
27,-1,73
39,6,70
42,10,61
40,9,56
40,-2,44
37,-4,51
32,-6,57
26,-16,57
18,-7,55
17,-2,53
23,-13,53
34,-12,49
34,-11,49
35,-6,48
41,-5,49
100,4,75
17,-1,43
30,-2,54
15,-6,50
26,-7,60
28,-4,55
30,-3,54
29,0,54
29,0,55
28,1,55
28,1,55
26,1,56
28,1,54
30,1,54
32,1,53
33,0,53
34,1,52
34,2,52
34,2,52
35,2,52
36,1,51
36,1,51
36,2,51
36,2,51
36,2,51
36,2,51
36,2,51
36,2,51
36,2,50
37,2,50
36,2,50
36,2,51
36,2,51
36,3,50
36,2,50
36,2,50
37,2,50
36,2,50
36,2,51
36,2,50
36,2,50
36,2,50
36,1,51
36,2,50
36,1,51
36,2,50
36,1,50
37,2,51
37,2,51
36,1,51
36,2,51
36,1,51
36,1,51
36,1,51
36,1,51
36,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
36,1,51
35,1,51
36,1,51
36,1,51
35,1,51
36,1,51
36,1,51
35,1,51
35,1,51
36,1,51
36,1,51
36,1,51
35,1,51
36,1,51
35,1,51
35,1,51
35,1,51
35,1,51
36,1,51
35,1,51
35,1,51
35,1,51
36,1,51
36,1,51
35,1,51
35,1,51
35,1,51
35,1,52
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
36,1,51
35,1,51
35,1,51
35,1,51
35,1,51
36,1,51
35,1,51
35,1,51
35,1,52
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
36,1,51
36,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,2,51
36,1,51
35,1,51
35,1,51
35,1,51
36,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,52
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
35,2,51
35,1,51
35,1,51
35,1,52
35,1,52
35,1,51
35,1,51
35,1,51
35,1,52
35,1,51
35,1,51
35,1,52
35,1,51
35,1,51
35,1,51
35,1,51
35,1,51
36,2,51
36,1,51
35,1,51
35,1,51
35,1,52
35,1,51
35,1,51
35,1,52
35,1,51
35,2,52
35,1,51
35,2,52
35,2,51
35,2,51
36,1,52
35,1,51
35,2,51
36,1,51
35,1,51
35,2,51
36,1,51
35,1,51
40,2,54
34,2,51
37,2,49
38,3,50
42,-1,51
39,0,52
46,-1,57
48,2,59
52,3,65
49,10,64
55,8,65
30,4,52
60,10,58
19,-2,33
23,11,42
40,17,43
45,23,40
29,29,23
33,34,18
31,48,5
26,51,2
22,53,9
15,55,16
15,55,28
15,48,25
13,51,20
22,52,22
24,54,26
20,50,26
14,49,31
18,47,40
17,47,42
23,46,45
20,44,51
17,44,47
19,47,39
19,47,38
18,46,41
18,47,41
19,48,36
20,47,36
18,49,38
18,49,35
16,50,32
14,49,32
15,52,33
14,49,35
13,49,35
12,49,37
13,49,39
13,49,35
13,49,36
20,50,37
21,51,34
20,49,34
20,49,35
19,50,33
20,50,32
19,49,32
19,51,32
21,50,34
20,49,33
18,49,32
22,49,33
24,49,32
23,50,32
23,49,31
23,49,31
25,49,31
25,50,30
25,50,30
24,49,29
25,50,30
27,49,31
27,49,29
27,50,27
25,49,31
27,48,31
27,48,30
27,49,29
28,49,30
27,49,30
27,48,30
26,48,29
25,48,29
28,49,29
29,48,29
30,49,25
30,50,25
33,50,23
33,49,21
37,49,18
36,50,18
38,50,20
35,51,14
33,51,12
32,51,13
34,51,12
35,51,12
35,51,10
37,51,11
35,52,8
36,53,8
37,53,5
35,53,4
31,52,9
32,52,10
33,53,8
35,53,6
33,53,7
33,53,8
33,53,7
30,53,8
31,53,7
31,53,6
31,53,7
33,53,7
33,53,6
34,53,6
35,53,6
34,53,6
34,53,6
34,53,5
35,53,6
36,53,6
35,53,7
34,53,7
34,53,6
34,53,6
34,53,6
34,53,6
34,52,8
34,53,7
34,52,7
35,53,7
34,52,7
34,52,8
33,52,7
35,53,7
34,52,7
35,52,8
35,52,8
35,52,8
35,52,8
35,52,8
35,52,8
35,52,9
35,52,9
35,52,9
35,51,9
35,52,9
35,52,9
35,51,9
35,51,9
35,52,10
35,51,10
35,51,10
35,52,9
35,52,9
35,52,9
35,51,9
35,52,9
35,51,10
35,52,10
33,51,9
36,51,11
36,51,10
32,49,9
33,50,8
38,51,14
39,49,19
42,47,21
42,49,18
46,50,16
47,50,15
49,51,11
44,51,10
42,52,8
37,54,3
34,54,1
25,55,3
23,56,4
13,57,9
7,56,11
7,58,11
-2,59,6
6,59,15
11,58,21
14,59,22
16,58,24
16,58,26
14,58,24
14,58,23
14,59,19
15,59,19
17,59,21
12,59,21
8,59,18
10,58,23
10,58,22
10,59,22
11,59,22
12,59,21
12,60,19
12,60,16
10,59,19
9,58,25
7,58,20
5,58,22
9,56,33
6,55,34
8,55,34
9,55,35
9,56,31
7,56,29
7,57,26
7,57,27
7,57,28
6,56,29
7,56,30
7,56,31
7,56,30
6,56,28
5,56,29
5,56,30
7,57,28
6,56,28
5,56,29
7,56,29
7,56,28
7,56,28
6,56,29
7,56,28
7,56,29
5,55,30
5,56,30
5,56,30
6,55,32
6,55,31
6,55,32
6,55,33
8,55,29
6,53,36
7,54,33
6,54,34
7,54,35
7,54,35
5,54,33
4,54,34
3,54,33
1,54,35
4,53,38
5,54,32
1,54,34
2,53,37
3,54,32
1,54,28
6,54,35
6,54,35
-1,54,28
0,55,28
5,53,32
5,53,33
4,53,32
6,52,35
6,51,40
8,51,37
8,50,34
10,50,35
13,50,35
16,49,39
21,49,34
22,49,31
25,49,32
22,48,33
22,46,38
19,45,41
29,45,47
31,45,48
23,44,38
18,45,39
25,46,45
27,47,43
21,46,34
24,47,35
24,49,30
23,49,20
25,50,21
29,52,18
31,53,16
29,53,15
27,53,11
29,54,10
30,53,12
34,53,21
31,51,21
34,52,18
31,53,17
28,52,17
28,52,16
25,52,13
31,53,16
31,52,20
30,48,27
31,47,29
31,47,33
29,46,35
27,45,35
32,46,38
26,45,34
28,45,37
28,45,37
27,46,33
25,46,33
29,45,38
28,45,37
27,46,33
28,46,34
28,46,33
27,46,31
28,46,33
29,46,36
27,46,34
27,46,32
28,46,32
28,46,35
27,46,36
25,47,33
25,47,33
28,47,36
28,46,36
28,47,36
26,49,34
24,49,30
23,49,30
24,49,33
22,49,31
21,50,29
22,51,29
17,51,27
15,53,25
17,52,27
18,52,27
23,52,30
24,52,30
23,52,29
21,52,28
22,52,29
23,52,30
21,51,29
21,51,29
21,52,29
22,52,30
22,51,29
22,51,31
23,52,33
21,51,34
20,52,31
23,52,30
21,52,29
20,52,28
21,52,28
21,53,28
22,53,28
21,53,26
20,54,25
20,54,25
18,54,23
20,54,25
21,54,27
21,55,24
20,54,26
20,54,27
18,53,26
20,53,28
21,53,27
19,54,27
19,53,28
21,52,31
21,51,31
17,53,24
16,53,24
18,52,27
20,53,26
27,52,28
25,53,26
25,52,25
24,51,34
27,49,37
21,49,34
17,50,31
23,51,32
23,51,30
25,51,32
26,49,35
23,49,33
23,51,30
20,51,28
22,49,32
23,49,32
22,50,29
24,51,31
23,51,29
21,51,27
24,52,26
25,52,28
24,51,28
24,51,30
24,51,29
23,50,29
23,51,28
23,51,28
24,51,29
24,51,29
24,51,30
24,51,30
24,51,28
23,51,27
24,51,30
24,50,31
24,51,28
24,51,29
24,51,29
24,51,28
24,51,29
24,51,29
24,51,29
24,51,28
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,28
24,51,29
24,51,28
24,51,29
24,51,28
24,51,28
24,51,29
24,51,28
24,51,28
24,51,28
24,50,29
24,51,29
24,51,29
25,51,29
24,51,29
24,51,29
24,51,29
24,50,29
24,51,29
24,51,28
24,51,29
24,51,29
25,51,29
24,50,28
24,51,29
25,51,29
24,51,29
24,51,29
24,51,28
24,51,28
25,51,29
25,50,29
24,50,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,28
24,51,28
24,51,29
24,51,29
24,51,29
24,50,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,29
24,51,28
24,51,29
25,51,30
24,50,29
24,51,29
23,51,29
23,51,30
23,51,31
23,51,31
23,51,30
23,51,30
23,50,30
23,51,30
23,51,30
23,51,30
22,51,31
22,51,30
22,50,31
21,50,32
21,50,32
21,49,34
22,50,37
22,49,36
20,50,28
25,51,27
24,52,26
25,52,28
28,52,27
31,54,22
31,55,19
30,54,21
30,54,23
22,53,22
18,54,21
16,53,27
16,53,28
15,53,25
19,54,29
17,53,29
19,54,26
19,55,25
18,54,26
17,54,26
18,54,25
18,54,26
18,53,27
19,53,28
18,53,27
17,53,26
15,53,26
14,52,24
16,53,23
24,53,26
29,52,23
31,49,25
34,49,29
34,47,33
34,46,35
32,46,37
28,46,36
27,46,36
22,46,36
22,45,37
18,44,38
17,43,40
17,40,46
17,41,47
19,42,49
19,44,42
19,44,39
24,42,41
23,37,41
22,39,33
25,42,34
22,39,37
23,39,38
22,42,36
21,44,35
23,46,38
24,46,37
26,48,39
29,47,43
30,46,44
34,45,44
34,45,43
34,43,40
34,42,38
32,41,37
30,38,38
25,34,43
21,32,44
16,35,40
19,41,39
22,41,42
26,31,51
26,25,55
23,18,63
21,14,66
20,8,72
21,8,73
23,13,61
31,12,45
16,-7,41
27,-13,65
25,-11,66
30,-4,63
27,-1,58
19,1,60
18,1,60
19,2,53
20,0,54
18,-3,63
16,-3,62
12,-4,63
9,-5,65
8,-5,62
8,-8,63
6,-5,65
10,18,97
8,6,93
6,2,56
1,-3,53
1,-8,56
2,-6,61
2,2,63
6,6,65
3,9,63
0,15,62
0,17,61
-2,22,59
-3,25,60
1,26,58
0,25,54
-1,25,53
-2,26,56
-2,27,60
2,26,59
7,25,60
6,24,61
2,26,60
-4,26,61
-6,25,58
-11,27,54
-12,28,54
-13,33,50
-13,37,46
-14,39,49
-20,35,45
-24,36,42
-14,32,49
-5,31,50
13,30,48
31,27,54
37,28,54
27,29,51
30,33,51
27,34,49
18,36,48
14,40,45
13,42,44
10,42,48
6,42,49
2,41,47
2,43,44
3,43,45
0,44,44
2,45,44
6,46,47
7,44,48
3,40,46
3,39,46
7,39,46
3,39,45
-3,42,43
-3,45,44
2,46,48
4,43,49
4,40,51
3,39,52
-8,39,51
-17,39,47
-22,39,46
-30,41,40
-29,42,41
-24,42,41
-24,43,38
-27,42,38
-24,41,41
-20,40,45
-20,40,45
-19,40,47
-22,41,45
-22,42,44
-20,43,43
-21,43,43
-26,42,42
-26,41,44
-26,41,47
-30,41,43
-27,43,37
-23,45,36
-26,46,34
-26,47,34
-25,47,33
-27,46,34
-27,46,33
-31,45,31
-33,45,30
-33,45,30
-34,45,31
-36,44,30
-35,45,28
-36,44,31
-33,45,30
-33,45,31
-31,46,30
-32,46,29
-33,46,28
-36,46,25
-41,45,21
-42,45,19
-45,46,17
-43,46,17
-43,45,16
-43,45,16
-45,45,14
-43,45,14
-45,44,13
-46,45,10
-47,46,10
-47,44,11
-46,45,11
-46,45,11
-44,45,12
-43,46,11
-43,46,12
-44,46,12
-42,47,11
-41,47,10
-42,47,9
-43,48,9
-42,48,10
-42,48,10
-43,47,9
-42,48,9
-42,48,9
-42,48,7
-42,48,7
-44,48,6
-43,48,6
-42,48,8
-42,48,9
-41,48,10
-41,49,9
-41,48,9
-41,48,9
-41,48,7
-44,48,5
-42,49,5
-40,48,5
-45,48,5
-43,47,7
-43,47,7
-44,47,8
-45,47,7
-44,47,6
-44,47,5
-45,47,4
-44,46,4
-45,47,3
-46,47,3
-45,47,4
-45,47,4
-45,47,4
-44,47,4
-44,47,5
-44,47,4
-44,47,5
-44,47,5
-43,47,4
-43,47,5
-44,47,5
-45,47,4
-44,47,5
-44,47,5
-44,47,4
-44,47,4
-44,47,5
-44,47,5
-45,47,5
-45,47,5
-46,47,5
-47,46,7
-47,46,9
-44,46,14
-43,47,15
-41,46,17
-38,46,19
-37,48,20
-41,47,19
-35,48,22
-36,47,25
-35,47,28
-30,48,30
-28,47,31
-24,48,34
-22,48,34
-25,49,35
-24,48,34
-23,48,35
-23,48,35
-23,48,35
-22,48,35
-23,49,34
-23,48,34
-22,48,33
-24,48,34
-27,48,34
-28,47,35
-26,48,34
-26,48,32
-26,49,32
-26,49,32
-25,48,33
-26,49,33
-26,49,32
-26,48,32
-26,48,32
-27,48,31
-29,49,29
-32,48,30
-31,48,29
-31,48,29
-34,48,26
-34,48,27
-33,48,27
-33,48,27
-34,48,28
-33,47,29
-33,47,29
-31,48,29
-31,48,29
-31,47,29
-32,48,29
-33,48,27
-35,48,26
-35,47,26
-36,48,25
-35,48,26
-35,47,26
-34,47,27
-34,47,27
-34,47,26
-35,48,25
-35,48,24
-36,47,25
-35,48,24
-35,47,25
-36,48,25
-35,48,25
-35,48,25
-35,48,24
-36,48,24
-37,48,24
-36,47,25
-35,47,24
-35,47,26
-35,47,26
-35,47,25
-36,47,25
-36,47,24
-35,48,25
-34,48,26
-32,48,27
-33,48,27
-33,47,28
-33,48,28
-34,48,26
-34,48,25
-34,48,26
-35,48,26
-34,48,26
-33,48,27
-33,48,27
-33,47,28
-33,48,28
-34,48,26
-34,48,26
-34,48,26
-34,48,26
-34,48,26
-34,48,26
-33,48,27
-33,48,27
-33,48,26
-33,48,26
-33,48,27
-34,48,26
-34,48,26
-34,48,26
-35,48,26
-35,48,26
-33,48,26
-33,48,26
-33,48,27
-33,48,26
-34,48,26
-34,48,26
-33,48,26
-33,48,26
-33,48,26
-33,48,26
-33,48,26
-33,48,26
-34,48,26
-33,48,26
-33,48,26
-33,48,26
-33,48,26
-33,48,26
-33,48,26
-34,48,26
-33,48,26
-33,48,26
-33,48,26
-33,48,26
-34,48,26
-34,48,25
-34,48,26
-33,48,26
-33,48,26
-34,48,26
-34,49,26
-34,48,26
-34,48,25
-34,48,25
-34,48,25
-33,49,25
-34,48,26
-34,48,26
-34,48,25
-34,48,26
-34,48,26
-33,48,25
-33,49,26
-33,48,26
-33,49,26
-33,48,26
-33,49,26
-33,48,26
-34,48,25
-33,48,25
-34,48,26
-34,48,26
-34,48,26
-33,48,25
-33,49,25
-34,48,26
-33,48,26
-33,48,25
-34,48,25
-35,48,25
-34,48,25
-34,49,24
-34,48,24
-34,48,26
-33,47,28
-31,48,28
-33,49,23
-35,49,21
-38,49,19
-39,49,19
-40,48,19
-38,47,20
-35,48,24
-36,48,24
-36,48,24
-37,48,24
-36,47,24
-35,47,22
-36,48,22
-39,48,21
-39,48,20
-39,48,21
-37,48,20
-37,48,19
-37,48,19
-38,49,20
-39,48,19
-38,48,19
-37,48,19
-37,47,20
-39,48,19
-40,48,19
-39,47,19
-39,47,20
-42,46,20
-40,46,22
-39,47,21
-39,47,20
-38,47,20
-38,47,19
-39,47,19
-40,46,20
-38,48,19
-42,47,19
-43,47,18
-40,47,21
-38,48,21
-37,48,20
-35,48,20
-37,48,19
-38,47,19
-39,47,20
-39,47,20
-40,47,19
-39,47,19
-40,48,19
-41,48,19
-39,47,20
-35,48,22
-37,47,22
-37,47,21
-36,47,22
-37,48,23
-39,47,21
-36,48,22
-37,48,27
-42,48,23
-40,48,21
-42,48,22
-42,48,22
-28,50,23
-24,51,22
-16,52,19
-18,51,19
-45,49,16
-46,50,15
-39,52,16
-35,52,15
-24,52,15
-25,54,13
-38,53,12
-40,52,11
-40,52,10
-42,52,9
-38,52,9
-40,52,8
-40,52,7
-38,52,6
-37,53,6
-34,53,6
-34,53,7
-36,53,7
-37,53,7
-37,53,7
-35,53,8
-33,53,8
-36,53,7
-36,53,6
-36,53,5
-36,54,5
-38,54,4
-40,53,4
-47,53,5
-43,54,5
-38,54,4
-24,56,7
-15,55,12
-23,52,22
-25,51,25
-34,50,24
-41,49,22
-43,50,21
-38,50,21
-32,53,15
-32,54,13
-31,52,15
-31,48,25
-38,49,24
-35,49,25
-35,49,23
-33,50,17
-32,51,17
-41,51,11
-40,51,11
-43,50,10
-41,49,12
-38,49,14
-39,49,16
-39,48,15
-41,49,14
-41,49,13
-39,50,13
-37,49,13
-39,50,13
-37,50,12
-39,49,13
-40,49,12
-40,50,12
-40,49,13
-41,49,13
-41,49,12
-41,49,12
-40,49,12
-40,49,12
-39,50,12
-40,49,12
-40,49,12
-39,49,13
-40,49,13
-40,49,13
-40,49,13
-39,49,13
-40,49,13
-39,49,13
-40,49,13
-39,49,13
-39,50,12
-39,49,12
-40,49,12
-40,49,12
-41,49,12
-40,49,12
-40,49,12
-40,49,12
-39,50,12
-39,49,13
-39,50,12
-40,49,12
-39,50,12
-40,50,12
-41,49,12
-40,49,12
-39,49,12
-40,50,12
-39,49,12
-39,49,12
-40,49,12
-39,49,12
-40,49,12
-40,49,12
-40,49,12
-40,49,12
-40,49,11
-40,49,12
-40,50,12
-39,49,12
-39,49,12
-39,50,12
-39,49,12
-40,49,12
-40,49,13
-39,49,12
-40,49,12
-39,49,12
-39,49,12
-40,49,12
-39,49,12
-39,49,12
-39,49,12
-40,49,13
-39,49,12
-39,49,13
-39,49,13
-39,50,12
-39,50,13
-39,49,13
-40,49,12
-39,49,12
-40,49,12
-40,49,12
-40,49,12
-40,49,13
-39,48,13
-39,49,12
-39,50,12
-40,50,13
-39,49,13
-39,50,11
-39,51,10
-39,50,9
-39,50,9
-40,50,9
-39,50,10
-41,50,9
-41,50,10
-41,50,11
-40,49,12
-40,49,13
-39,49,12
-39,49,12
-39,50,11
-38,50,10
-39,50,10
-40,50,9
-40,50,9
-41,50,9
-41,50,9
-40,49,10
-40,49,9
-40,50,9
-40,50,10
-40,50,11
-40,50,12
-40,50,10
-41,50,11
-38,49,12
-38,50,12
-38,50,12
-39,50,10
-40,51,10
-38,50,9
-40,50,9
-42,50,9
-41,49,8
-41,50,8
-41,50,8
-40,50,8
-40,50,8
-39,50,8
-42,49,9
-41,50,9
-39,50,9
-39,50,10
-39,51,10
-39,50,10
-39,50,9
-40,50,8
-39,51,7
-41,50,8
-41,50,7
-41,50,8
-41,49,8
-42,49,8
-41,50,7
-41,50,8
-40,50,8
-40,50,8
-40,50,8
-40,50,9
-40,50,9
-40,50,9
-40,50,9
-40,50,9
-40,50,8
-40,50,7
-40,50,7
-40,50,8
-41,49,8
-40,50,8
-41,50,8
-40,50,8
-40,50,8
-40,50,8
-40,50,9
-40,50,9
-40,50,8
-40,50,9
-40,50,9
-40,50,8
-40,50,8
-41,50,8
-41,50,8
-40,50,8
-41,50,7
-40,50,7
-39,50,9
-40,50,9
-40,49,8
-40,50,8
-41,50,8
-40,50,8
-41,50,7
-41,50,8
-40,51,8
-40,50,9
-40,50,8
-39,50,9
-39,51,8
-40,51,10
-39,50,9
-40,49,9
-40,49,8
-41,50,7
-41,49,6
-42,50,4
-42,49,4
-42,50,5
-42,49,6
-41,49,7
-41,50,6
-40,50,7
-40,51,5
-40,50,4
-40,50,5
-41,50,6
-41,50,6
-41,50,6
-41,50,6
-40,50,7
-40,50,7
-40,49,7
-40,50,8
-40,50,6
-40,50,6
-41,50,6
-40,50,5
-40,50,5
-41,50,4
-41,50,5
-41,50,5
-41,50,5
-41,50,5
-41,50,5
-41,50,5
-40,50,5
-40,50,5
-40,51,4
-40,50,5
-41,50,5
-41,51,5
-40,51,4
-40,50,5
-40,50,5
-40,50,5
-41,50,4
-41,50,5
-41,50,4
-40,50,5
-41,51,4
-40,50,4
-40,50,6
-41,50,5
-40,50,5
-41,50,5
-40,51,5
-40,51,5
-40,50,5
-40,50,5
-40,50,6
-40,50,5
-40,50,5
-41,50,5
-42,50,5
-41,50,5
-41,50,4
-40,50,5
-41,50,4
-41,50,4
-41,50,4
-41,50,5
-41,50,4
-41,50,6
-41,50,5
-41,50,6
-40,50,6
-40,50,6
-40,50,6
-41,50,7
-45,49,9
-60,44,8
-40,50,13
-27,51,14
-18,55,17
-22,54,17
-35,54,9
-36,51,14
-54,48,26
-47,45,30
-32,48,32
-25,49,33
-14,52,30
-8,54,28
-3,56,25
3,60,15
0,62,12
-25,57,14
-41,55,16
-59,49,4
-54,54,3
-24,55,11
-21,55,20
-47,52,-1
-33,46,26
-19,48,42
-26,48,32
-32,45,15
-33,51,8
-36,54,7
-39,53,3
-42,51,1
-42,50,3
-41,49,5
-42,49,9
-43,50,6
-43,49,6
-43,49,6
-42,49,6
-42,49,6
-41,49,7
-40,50,8
-41,49,8
-41,49,8
-41,49,9
-41,49,8
-41,49,8
-41,49,8
-40,50,7
-41,50,6
-41,50,6
-41,50,6
-41,50,6
-41,49,7
-41,50,7
-41,49,7
-41,50,8
-40,50,8
-40,50,8
-41,50,7
-40,50,7
-41,50,8
-40,50,8
-40,50,7
-41,50,7
-41,49,7
-41,49,7
-41,50,7
-41,49,7
-41,49,8
-41,49,7
-41,50,7
-41,49,8
-41,50,7
-40,50,7
-42,49,7
-41,49,7
-41,49,7
-40,49,8
-40,50,7
-41,50,7
-41,50,7
-41,50,7
-41,49,7
-41,49,7
-41,49,7
-41,50,7
-41,49,7
-41,49,7
-41,50,7
-40,50,8
-39,49,8
-39,49,7
-40,49,7
-41,49,5
-42,48,4
-43,48,5
-43,47,5
-44,46,3
-44,45,3
-40,34,11
-42,35,12
-42,36,14
-40,37,25
-38,40,34
-44,48,31
-47,51,29
-41,42,20
-46,48,26
-33,48,35
-29,49,32
-20,47,31
-11,42,35
-9,38,38
-6,32,38
-3,29,41
2,23,49
6,21,57
8,14,69
8,13,69
3,10,66
-1,7,64
0,0,66
3,-4,71
2,-5,69
-2,-7,65
0,-10,68
-1,-13,71
-3,-15,73
-6,-14,68
-4,-13,63
-5,-16,54
-10,-15,51
-4,-16,56
-3,-16,57
-2,-17,60
4,-19,62
1,-20,61
1,-25,60
0,-28,60
2,-29,59
2,-31,60
-5,-31,57
0,-31,58
0,-32,56
2,-34,55
3,-35,55
-2,-37,54
-3,-39,55
-9,-41,55
-10,-41,55
-9,-38,52
-6,-37,49
-1,-35,48
0,-35,48
0,-34,48
-1,-34,47
-3,-32,42
1,-38,45
-1,-42,45
-2,-50,53
-6,-49,55
-15,-49,49
-15,-50,47
-6,-49,41
-3,-48,45
8,-44,38
-29,-49,35
-22,-52,39
-10,-51,42
-4,-51,43
3,-48,43
4,-48,42
4,-47,42
3,-47,43
-3,-48,41
-3,-47,40
-5,-48,38
-8,-50,43
-11,-51,45
-11,-50,39
-11,-49,39
-10,-49,39
-8,-50,40
-4,-49,42
-4,-50,42
-3,-47,43
-3,-47,44
-4,-46,44
1,-45,43
2,-44,44
-1,-44,40
6,-45,45
0,-46,45
-1,-45,45
-3,-43,45
-4,-44,45
-6,-44,44
-3,-45,44
-1,-47,44
-4,-46,42
-4,-46,43
-5,-45,44
-5,-43,44
-3,-44,45
-3,-45,45
-4,-45,42
-4,-45,42
-5,-46,43
-5,-46,43
-6,-45,44
-4,-46,43
-3,-46,43
-3,-47,41
-5,-48,41
-7,-48,41
-6,-49,41
-11,-51,39
-13,-51,39
-14,-50,37
-14,-49,37
-14,-47,28
-7,-50,41
3,-46,43
7,-49,39
10,-50,45
5,-49,42
4,-48,39
3,-53,38
1,-53,34
10,-50,34
8,-49,33
20,-48,31
-6,-53,48
-7,-53,39
-12,-52,35
-30,-55,40
-13,-54,34
-1,-53,33
1,-52,35
-2,-52,35
-4,-54,34
-5,-51,35
-7,-54,37
-8,-55,38
-9,-54,35
-4,-52,35
-3,-54,38
-5,-53,35
-6,-53,36
-5,-52,37
-2,-50,34
-7,-52,38
-3,-47,32
-6,-54,42
-3,-54,37
-4,-53,41
-3,-53,36
-5,-54,39
-1,-51,37
-4,-54,40
-4,-51,37
-8,-56,37
-1,-51,33
-1,-52,39
-2,-49,35
-6,-49,33
-6,-51,40
-1,-52,41
2,-49,42
8,-49,39
6,-50,43
2,-46,44
3,-46,42
1,-49,43
0,-48,42
2,-48,41
0,-49,39
-2,-50,39
-6,-51,36
-5,-51,36
-3,-51,36
-2,-51,36
-5,-51,36
-5,-52,37
-3,-52,36
-1,-52,36
-2,-51,35
-4,-51,35
-2,-52,36
1,-53,36
-3,-53,31
-8,-56,36
-7,-56,35
-5,-54,36
0,-54,35
3,-53,36
2,-51,32
0,-53,34
0,-51,34
5,-52,35
7,-50,34
5,-51,33
3,-53,30
6,-53,28
6,-55,29
16,-58,27
8,-56,33
4,-56,37
-2,-55,30
-1,-57,26
8,-56,23
5,-57,31
3,-58,28
3,-62,31
6,-64,27
4,-63,20
2,-62,16
5,-60,19
6,-61,23
-2,-62,28
2,-60,24
0,-60,23
5,-59,25
0,-59,23
3,-58,23
3,-58,22
3,-60,23
2,-58,24
4,-58,25
6,-57,25
5,-59,27
5,-57,27
6,-58,28
8,-58,28
3,-57,26
5,-57,27
4,-57,27
5,-58,27
5,-57,26
3,-58,25
1,-58,23
4,-59,24
0,-61,22
0,-61,23
-1,-60,22
-2,-59,23
-1,-59,21
-5,-59,19
-5,-62,20
-6,-62,20
-2,-59,22
-1,-60,24
-1,-58,25
2,-57,29
3,-58,29
4,-58,28
4,-57,27
4,-57,31
1,-55,27
3,-58,29
1,-57,27
3,-56,30
2,-56,29
3,-56,30
2,-56,30
3,-56,30
2,-56,30
3,-56,29
0,-57,28
0,-56,27
-1,-57,25
-6,-61,24
-7,-59,22
4,-62,34
3,-56,32
0,-58,31
-3,-57,28
-17,-57,29
-14,-57,27
0,-56,28
5,-56,30
1,-56,33
3,-55,33
-2,-55,28
0,-54,30
-5,-56,29
-10,-58,34
-13,-58,37
-13,-61,42
-17,-61,43
-17,-60,43
-17,-57,41
-1,-54,42
4,-50,44
8,-44,43
7,-42,40
7,-38,37
4,-38,40
2,-36,40
5,-35,45
7,-36,49
4,-33,50
3,-31,48
8,-28,46
11,-32,49
7,-35,53
6,-33,52
4,-36,50
6,-32,47
7,-32,46
10,-39,51
5,-39,51
0,-42,53
-4,-43,54
-4,-44,53
-2,-45,52
-1,-44,49
2,-43,49
4,-42,49
4,-44,42
5,-43,40
6,-40,38
6,-41,39
10,-42,46
11,-42,48
15,-46,54
7,-45,51
5,-44,55
5,-43,53
4,-43,42
5,-43,39
2,-43,39
-5,-45,46
-7,-46,51
-1,-47,54
0,-46,53
2,-40,46
5,-38,44
9,-36,41
10,-36,41
9,-37,42
10,-39,46
8,-40,48
4,-43,51
2,-44,52
-2,-45,51
-3,-45,49
-2,-46,47
-1,-46,46
0,-43,42
2,-43,43
3,-42,43
4,-42,46
2,-42,47
1,-44,47
0,-44,46
-2,-45,46
1,-45,46
-1,-47,48
-3,-46,48
-5,-45,44
-6,-46,42
-9,-45,41
-10,-45,39
-13,-46,39
-17,-47,43
-12,-47,45
-9,-47,43
-10,-47,42
-14,-47,42
-14,-47,42
-9,-46,40
-9,-46,41
-9,-46,44
-13,-45,42
